id,user_id,event_id,ticket_price,payment_method,status,date
24187,2049,86,200,Paypal,accepted,2023-10-16
24188,1389,86,200,Debit Card,accepted,2023-10-16
24189,2181,86,200,Cash,accepted,2023-10-16
24190,2236,86,200,Paypal,accepted,2023-10-16
24191,1623,86,500,Paypal,accepted,2023-10-16
24192,2149,86,500,Cash,accepted,2023-10-16
24193,223,86,0,Debit Card,accepted,2023-10-16
24194,756,86,0,Cash,accepted,2023-10-16
24195,2221,86,200,Cash,accepted,2023-10-16
24196,2026,86,0,Debit Card,accepted,2023-10-16
24197,1607,86,500,Paypal,accepted,2023-10-16
24198,1569,86,200,Paypal,accepted,2023-10-16
24199,303,86,0,Paypal,accepted,2023-10-16
24200,866,86,0,Paypal,rejected,2023-10-16
24201,633,86,200,Cash,accepted,2023-10-16
24202,291,86,0,Cash,accepted,2023-10-16
24203,198,86,200,Cash,accepted,2023-10-16
24204,406,86,200,Cash,accepted,2023-10-16
24205,1630,86,0,Cash,accepted,2023-10-16
24206,776,86,0,Debit Card,accepted,2023-10-16
24207,244,86,500,Debit Card,accepted,2023-10-16
24208,468,86,200,Debit Card,accepted,2023-10-16
24209,626,86,0,Debit Card,accepted,2023-10-16
24210,1145,86,500,Debit Card,accepted,2023-10-16
24211,2259,86,200,Cash,accepted,2023-10-16
24212,331,86,0,Cash,accepted,2023-10-16
24213,2109,86,500,Cash,accepted,2023-10-16
24214,794,86,0,Cash,accepted,2023-10-16
24215,1253,86,0,Debit Card,accepted,2023-10-16
24216,2177,86,200,Debit Card,accepted,2023-10-16
24217,958,86,200,Cash,accepted,2023-10-16
24218,1375,86,0,Cash,accepted,2023-10-16
24219,574,86,500,Cash,rejected,2023-10-16
24220,1769,86,500,Cash,accepted,2023-10-16
24221,262,86,500,Cash,rejected,2023-10-16
24222,336,86,0,Debit Card,accepted,2023-10-16
24223,108,86,200,Cash,accepted,2023-10-16
24224,1045,86,200,Cash,accepted,2023-10-16
24225,1282,86,0,Cash,accepted,2023-10-16
24226,974,86,500,Cash,accepted,2023-10-16
24227,394,86,200,Cash,accepted,2023-10-16
24228,1002,86,500,Cash,rejected,2023-10-16
24229,1362,86,0,Cash,accepted,2023-10-16
24230,506,86,500,Cash,accepted,2023-10-16
24231,1080,86,0,Paypal,rejected,2023-10-16
24232,1708,86,0,Debit Card,accepted,2023-10-16
24233,1798,86,0,Cash,accepted,2023-10-16
24234,570,86,200,Debit Card,accepted,2023-10-16
24235,2088,86,0,Debit Card,accepted,2023-10-16
24236,243,86,0,Cash,accepted,2023-10-16
24237,1842,86,200,Debit Card,rejected,2023-10-16
24238,987,86,200,Debit Card,rejected,2023-10-16
24239,2269,86,200,Paypal,accepted,2023-10-16
24240,2081,86,500,Paypal,accepted,2023-10-16
24241,1817,86,200,Cash,rejected,2023-10-16
24242,55,86,0,Paypal,accepted,2023-10-16
24243,1227,86,500,Cash,accepted,2023-10-16
24244,2092,86,0,Cash,accepted,2023-10-16
24245,1850,86,500,Paypal,accepted,2023-10-16
24246,864,86,0,Cash,accepted,2023-10-16
24247,724,86,500,Cash,accepted,2023-10-16
24248,1274,86,0,Cash,accepted,2023-10-16
24249,2338,86,200,Cash,accepted,2023-10-16
24250,2254,86,0,Debit Card,accepted,2023-10-16
24251,1796,86,200,Cash,accepted,2023-10-16
24252,2203,86,200,Debit Card,accepted,2023-10-16
24253,33,86,500,Cash,accepted,2023-10-16
24254,378,86,500,Debit Card,rejected,2023-10-16
24255,2089,86,0,Cash,accepted,2023-10-16
24256,1985,86,0,Cash,accepted,2023-10-16
24257,1139,86,0,Cash,accepted,2023-10-16
24258,2275,86,500,Paypal,accepted,2023-10-16
24259,1767,86,200,Paypal,rejected,2023-10-16
24260,1182,86,500,Paypal,accepted,2023-10-16
24261,2354,86,0,Paypal,rejected,2023-10-16
24262,2263,86,500,Cash,rejected,2023-10-16
24263,1052,86,500,Paypal,accepted,2023-10-16
24264,1107,86,500,Cash,accepted,2023-10-16
24265,701,86,500,Cash,accepted,2023-10-16
24266,2296,86,500,Cash,accepted,2023-10-16
24267,297,86,0,Paypal,accepted,2023-10-16
24268,1564,86,0,Cash,accepted,2023-10-16
24269,179,86,0,Debit Card,accepted,2023-10-16
24270,1517,86,0,Cash,rejected,2023-10-16
24271,907,86,500,Paypal,rejected,2023-10-16
24272,340,86,500,Paypal,accepted,2023-10-16
24273,928,86,0,Debit Card,accepted,2023-10-16
24274,2189,86,0,Cash,accepted,2023-10-16
24275,1333,86,0,Debit Card,accepted,2023-10-16
24276,1302,86,500,Cash,accepted,2023-10-16
24277,2475,86,500,Cash,accepted,2023-10-16
24278,289,86,200,Debit Card,accepted,2023-10-16
24279,80,86,0,Debit Card,accepted,2023-10-16
24280,1402,86,500,Paypal,accepted,2023-10-16
24281,2403,86,200,Paypal,accepted,2023-10-16
24282,2212,86,0,Paypal,rejected,2023-10-16
24283,1596,86,200,Cash,accepted,2023-10-16
24284,238,86,200,Paypal,accepted,2023-10-16
24285,696,86,0,Paypal,accepted,2023-10-16
24286,2083,86,0,Debit Card,accepted,2023-10-16
24287,430,86,0,Paypal,accepted,2023-10-16
24288,1700,86,200,Cash,rejected,2023-10-16
24289,2379,86,200,Cash,accepted,2023-10-16
24290,269,86,500,Cash,rejected,2023-10-16
24291,690,86,0,Cash,rejected,2023-10-16
24292,1019,86,500,Cash,accepted,2023-10-16
24293,609,86,0,Paypal,accepted,2023-10-16
24294,2033,86,500,Debit Card,accepted,2023-10-16
24295,2228,86,0,Cash,accepted,2023-10-16
24296,1513,86,200,Debit Card,accepted,2023-10-16
24297,2456,86,200,Cash,accepted,2023-10-16
24298,1450,86,500,Debit Card,accepted,2023-10-16
24299,92,86,200,Paypal,accepted,2023-10-16
24300,1346,86,0,Cash,rejected,2023-10-16
24301,180,86,500,Cash,accepted,2023-10-16
24302,29,86,200,Debit Card,accepted,2023-10-16
24303,508,86,200,Cash,accepted,2023-10-16
24304,840,86,500,Cash,accepted,2023-10-16
24305,1066,86,500,Cash,accepted,2023-10-16
24306,115,86,500,Debit Card,rejected,2023-10-16
24307,2459,86,0,Cash,accepted,2023-10-16
24308,818,86,0,Cash,rejected,2023-10-16
24309,963,86,500,Cash,accepted,2023-10-16
24310,1525,86,0,Cash,accepted,2023-10-16
24311,1637,86,200,Cash,rejected,2023-10-16
24312,58,86,500,Debit Card,accepted,2023-10-16
24313,1192,86,200,Debit Card,accepted,2023-10-16
24314,1272,86,0,Paypal,accepted,2023-10-16
24315,1047,86,500,Cash,accepted,2023-10-16
24316,2482,86,0,Cash,accepted,2023-10-16
24317,46,86,200,Cash,accepted,2023-10-16
24318,1500,86,0,Cash,accepted,2023-10-16
24319,1558,86,0,Cash,accepted,2023-10-16
24320,510,86,500,Paypal,accepted,2023-10-16
24321,2131,86,500,Debit Card,accepted,2023-10-16
24322,2146,86,500,Paypal,accepted,2023-10-16
24323,1986,86,200,Debit Card,accepted,2023-10-16
24324,497,86,500,Debit Card,accepted,2023-10-16
24325,431,86,0,Paypal,accepted,2023-10-16
24326,1565,86,200,Debit Card,accepted,2023-10-16
24327,551,86,500,Debit Card,accepted,2023-10-16
24328,111,86,0,Debit Card,rejected,2023-10-16
24329,1157,86,500,Cash,accepted,2023-10-16
24330,1396,86,200,Debit Card,accepted,2023-10-16
24331,2444,86,0,Paypal,accepted,2023-10-16
24332,2218,86,200,Debit Card,accepted,2023-10-16
24333,2158,86,500,Paypal,rejected,2023-10-16
24334,591,86,500,Paypal,accepted,2023-10-16
24335,1473,86,0,Paypal,accepted,2023-10-16
24336,2300,86,200,Debit Card,rejected,2023-10-16
24337,479,86,500,Cash,rejected,2023-10-16
24338,617,86,0,Debit Card,accepted,2023-10-16
24339,376,86,500,Cash,accepted,2023-10-16
24340,689,86,500,Paypal,accepted,2023-10-16
24341,197,86,500,Paypal,rejected,2023-10-16
24342,804,86,200,Paypal,accepted,2023-10-16
24343,2467,86,500,Cash,rejected,2023-10-16
24344,1666,86,0,Cash,accepted,2023-10-16
24345,1881,86,200,Debit Card,accepted,2023-10-16
24346,2355,86,0,Cash,accepted,2023-10-16
24347,104,86,500,Cash,accepted,2023-10-16
24348,1331,86,0,Cash,accepted,2023-10-16
24349,1990,86,0,Cash,accepted,2023-10-16
24350,986,86,0,Cash,accepted,2023-10-16
24351,227,86,500,Debit Card,rejected,2023-10-16
24352,65,86,200,Cash,accepted,2023-10-16
24353,2362,86,200,Paypal,rejected,2023-10-16
24354,1286,86,0,Paypal,accepted,2023-10-16
24355,2015,86,200,Debit Card,accepted,2023-10-16
24356,631,86,500,Paypal,accepted,2023-10-16
24357,1523,86,200,Cash,accepted,2023-10-16
24358,1324,86,200,Cash,accepted,2023-10-16
24359,1957,86,0,Cash,accepted,2023-10-16
24360,23,86,200,Cash,rejected,2023-10-16
24361,998,86,200,Paypal,accepted,2023-10-16
24362,1132,86,0,Debit Card,accepted,2023-10-16
24363,1709,86,500,Paypal,accepted,2023-10-16
24364,1979,86,0,Debit Card,accepted,2023-10-16
24365,1898,86,500,Cash,rejected,2023-10-16
24366,1212,86,200,Cash,rejected,2023-10-16
24367,182,86,500,Debit Card,rejected,2023-10-16
24368,2082,86,0,Cash,accepted,2023-10-16
24369,1410,86,0,Cash,accepted,2023-10-16
24370,1849,86,0,Debit Card,rejected,2023-10-16
24371,1151,86,0,Debit Card,accepted,2023-10-16
24372,427,86,0,Cash,accepted,2023-10-16
24373,558,86,500,Debit Card,accepted,2023-10-16
24374,1322,86,500,Debit Card,accepted,2023-10-16
24375,2499,86,500,Debit Card,accepted,2023-10-16
24376,2481,86,200,Cash,rejected,2023-10-16
24377,1488,86,500,Paypal,rejected,2023-10-16
24378,1349,86,200,Debit Card,accepted,2023-10-16
24379,34,86,200,Debit Card,accepted,2023-10-16
24380,1631,86,500,Cash,accepted,2023-10-16
24381,1371,86,0,Cash,rejected,2023-10-16
24382,1974,86,0,Cash,accepted,2023-10-16
24383,706,86,0,Cash,accepted,2023-10-16
24384,749,86,200,Cash,accepted,2023-10-16
24385,2204,86,200,Paypal,accepted,2023-10-16
24386,20,86,500,Paypal,rejected,2023-10-16
24387,237,86,200,Cash,rejected,2023-10-16
24388,422,86,0,Debit Card,accepted,2023-10-16
24389,1789,86,0,Debit Card,accepted,2023-10-16
24390,1268,86,200,Debit Card,rejected,2023-10-16
24391,1824,86,500,Debit Card,accepted,2023-10-16
24392,1236,86,200,Cash,rejected,2023-10-16
24393,351,86,500,Cash,accepted,2023-10-16
24394,1412,86,0,Debit Card,accepted,2023-10-16
24395,1030,86,500,Cash,accepted,2023-10-16
24396,248,86,500,Cash,accepted,2023-10-16
24397,141,86,200,Debit Card,accepted,2023-10-16
24398,490,86,500,Cash,accepted,2023-10-16
24399,2074,86,200,Cash,rejected,2023-10-16
24400,886,86,200,Cash,rejected,2023-10-16
24401,1425,86,0,Cash,accepted,2023-10-16
24402,1665,86,500,Cash,accepted,2023-10-16
24403,212,86,500,Debit Card,rejected,2023-10-16
24404,2488,86,200,Cash,accepted,2023-10-16
24405,1238,87,200,Debit Card,accepted,2024-01-13
24406,1446,87,300,Cash,rejected,2024-01-13
24407,848,87,200,Cash,rejected,2024-01-13
24408,2293,87,150,Cash,accepted,2024-01-13
24409,842,87,200,Debit Card,accepted,2024-01-13
24410,828,87,150,Debit Card,accepted,2024-01-13
24411,1838,87,300,Debit Card,rejected,2024-01-13
24412,494,87,150,Debit Card,accepted,2024-01-13
24413,366,87,300,Paypal,rejected,2024-01-13
24414,844,87,150,Cash,rejected,2024-01-13
24415,11,87,150,Cash,accepted,2024-01-13
24416,646,87,150,Cash,accepted,2024-01-13
24417,1958,87,150,Debit Card,rejected,2024-01-13
24418,461,87,300,Paypal,accepted,2024-01-13
24419,285,87,200,Paypal,accepted,2024-01-13
24420,2430,87,300,Paypal,accepted,2024-01-13
24421,2125,87,200,Paypal,accepted,2024-01-13
24422,630,87,150,Debit Card,accepted,2024-01-13
24423,632,87,300,Cash,accepted,2024-01-13
24424,2243,87,150,Paypal,accepted,2024-01-13
24425,44,87,200,Paypal,accepted,2024-01-13
24426,2351,87,200,Paypal,rejected,2024-01-13
24427,1929,87,300,Cash,rejected,2024-01-13
24428,1328,87,300,Paypal,rejected,2024-01-13
24429,22,87,300,Cash,rejected,2024-01-13
24430,1531,87,200,Debit Card,accepted,2024-01-13
24431,786,87,300,Cash,accepted,2024-01-13
24432,2350,87,150,Cash,accepted,2024-01-13
24433,1332,87,300,Paypal,accepted,2024-01-13
24434,1709,87,200,Debit Card,accepted,2024-01-13
24435,1154,87,300,Cash,accepted,2024-01-13
24436,1939,87,300,Cash,accepted,2024-01-13
24437,2076,87,200,Cash,accepted,2024-01-13
24438,1027,87,150,Cash,accepted,2024-01-13
24439,906,87,150,Debit Card,accepted,2024-01-13
24440,2317,87,200,Cash,rejected,2024-01-13
24441,231,87,150,Debit Card,accepted,2024-01-13
24442,1457,87,200,Cash,accepted,2024-01-13
24443,872,87,200,Paypal,accepted,2024-01-13
24444,2385,87,200,Debit Card,accepted,2024-01-13
24445,1425,87,200,Cash,accepted,2024-01-13
24446,947,87,200,Cash,accepted,2024-01-13
24447,892,87,300,Cash,rejected,2024-01-13
24448,1710,87,150,Paypal,accepted,2024-01-13
24449,490,87,200,Paypal,rejected,2024-01-13
24450,727,87,150,Cash,accepted,2024-01-13
24451,893,87,300,Paypal,accepted,2024-01-13
24452,763,87,200,Paypal,accepted,2024-01-13
24453,1047,87,150,Debit Card,accepted,2024-01-13
24454,967,87,150,Cash,rejected,2024-01-13
24455,1375,87,300,Paypal,accepted,2024-01-13
24456,767,87,150,Cash,accepted,2024-01-13
24457,1608,87,200,Cash,accepted,2024-01-13
24458,890,87,150,Debit Card,accepted,2024-01-13
24459,361,87,200,Debit Card,rejected,2024-01-13
24460,1954,87,300,Cash,accepted,2024-01-13
24461,1176,87,300,Paypal,accepted,2024-01-13
24462,571,87,300,Debit Card,accepted,2024-01-13
24463,446,87,150,Cash,rejected,2024-01-13
24464,173,87,200,Debit Card,accepted,2024-01-13
24465,2115,87,150,Cash,rejected,2024-01-13
24466,567,87,150,Cash,rejected,2024-01-13
24467,131,87,150,Cash,accepted,2024-01-13
24468,1934,87,200,Paypal,accepted,2024-01-13
24469,2438,87,150,Cash,accepted,2024-01-13
24470,1412,87,150,Paypal,accepted,2024-01-13
24471,1244,87,200,Debit Card,rejected,2024-01-13
24472,1754,87,300,Cash,accepted,2024-01-13
24473,2145,87,150,Paypal,accepted,2024-01-13
24474,1789,87,200,Cash,accepted,2024-01-13
24475,2495,87,200,Debit Card,accepted,2024-01-13
24476,1906,87,200,Debit Card,rejected,2024-01-13
24477,2193,87,300,Cash,accepted,2024-01-13
24478,520,87,150,Debit Card,rejected,2024-01-13
24479,155,87,300,Cash,accepted,2024-01-13
24480,84,87,200,Cash,accepted,2024-01-13
24481,391,87,200,Cash,accepted,2024-01-13
24482,1552,87,200,Cash,accepted,2024-01-13
24483,56,87,150,Paypal,accepted,2024-01-13
24484,966,87,150,Cash,accepted,2024-01-13
24485,2285,87,200,Paypal,accepted,2024-01-13
24486,1197,87,300,Paypal,accepted,2024-01-13
24487,1471,87,300,Debit Card,accepted,2024-01-13
24488,1839,87,300,Paypal,accepted,2024-01-13
24489,24,87,150,Paypal,accepted,2024-01-13
24490,1053,87,150,Paypal,accepted,2024-01-13
24491,1686,87,150,Cash,accepted,2024-01-13
24492,1440,87,200,Cash,accepted,2024-01-13
24493,551,87,200,Paypal,accepted,2024-01-13
24494,1832,87,300,Paypal,accepted,2024-01-13
24495,1382,87,150,Paypal,accepted,2024-01-13
24496,2194,87,200,Paypal,accepted,2024-01-13
24497,2262,87,300,Paypal,accepted,2024-01-13
24498,455,87,150,Cash,accepted,2024-01-13
24499,451,87,200,Cash,accepted,2024-01-13
24500,2109,87,200,Cash,accepted,2024-01-13
24501,2112,87,300,Paypal,accepted,2024-01-13
24502,598,87,150,Debit Card,accepted,2024-01-13
24503,304,87,300,Cash,accepted,2024-01-13
24504,202,87,150,Debit Card,accepted,2024-01-13
24505,1260,87,150,Paypal,accepted,2024-01-13
24506,267,87,150,Debit Card,accepted,2024-01-13
24507,969,87,300,Debit Card,accepted,2024-01-13
24508,1956,87,200,Cash,accepted,2024-01-13
24509,1138,87,200,Debit Card,accepted,2024-01-13
24510,228,87,200,Paypal,accepted,2024-01-13
24511,596,87,150,Paypal,rejected,2024-01-13
24512,1919,87,200,Paypal,accepted,2024-01-13
24513,2377,87,200,Cash,rejected,2024-01-13
24514,2500,87,200,Debit Card,accepted,2024-01-13
24515,1504,87,200,Cash,accepted,2024-01-13
24516,1534,87,150,Cash,accepted,2024-01-13
24517,1513,87,200,Paypal,accepted,2024-01-13
24518,668,87,300,Paypal,rejected,2024-01-13
24519,665,87,200,Cash,accepted,2024-01-13
24520,928,87,300,Paypal,accepted,2024-01-13
24521,2289,87,150,Debit Card,accepted,2024-01-13
24522,1889,87,200,Cash,rejected,2024-01-13
24523,1302,87,300,Debit Card,accepted,2024-01-13
24524,999,87,300,Cash,accepted,2024-01-13
24525,883,87,300,Cash,accepted,2024-01-13
24526,320,87,300,Paypal,rejected,2024-01-13
24527,2129,87,300,Debit Card,accepted,2024-01-13
24528,427,87,300,Cash,accepted,2024-01-13
24529,2120,87,150,Debit Card,accepted,2024-01-13
24530,1161,87,150,Paypal,accepted,2024-01-13
24531,1030,87,300,Cash,accepted,2024-01-13
24532,1182,87,150,Cash,accepted,2024-01-13
24533,2032,87,300,Paypal,accepted,2024-01-13
24534,1315,87,200,Paypal,accepted,2024-01-13
24535,253,87,150,Cash,accepted,2024-01-13
24536,1996,87,150,Cash,rejected,2024-01-13
24537,851,87,300,Paypal,rejected,2024-01-13
24538,311,87,150,Cash,accepted,2024-01-13
24539,510,87,200,Cash,accepted,2024-01-13
24540,2103,87,300,Cash,accepted,2024-01-13
24541,1924,87,200,Cash,rejected,2024-01-13
24542,1915,87,200,Paypal,accepted,2024-01-13
24543,637,87,150,Paypal,rejected,2024-01-13
24544,577,87,150,Cash,accepted,2024-01-13
24545,1065,87,200,Cash,rejected,2024-01-13
24546,800,87,200,Debit Card,accepted,2024-01-13
24547,1062,87,200,Cash,accepted,2024-01-13
24548,212,87,300,Debit Card,accepted,2024-01-13
24549,1114,87,150,Cash,accepted,2024-01-13
24550,695,87,150,Debit Card,accepted,2024-01-13
24551,1291,87,200,Cash,rejected,2024-01-13
24552,2291,87,200,Cash,accepted,2024-01-13
24553,1151,87,150,Cash,accepted,2024-01-13
24554,2339,87,200,Cash,accepted,2024-01-13
24555,2389,87,300,Paypal,accepted,2024-01-13
24556,1355,87,200,Cash,accepted,2024-01-13
24557,241,87,200,Debit Card,accepted,2024-01-13
24558,1175,87,300,Cash,accepted,2024-01-13
24559,1593,87,200,Paypal,rejected,2024-01-13
24560,20,87,200,Paypal,accepted,2024-01-13
24561,1099,87,200,Cash,accepted,2024-01-13
24562,1452,87,150,Cash,accepted,2024-01-13
24563,2013,87,200,Cash,rejected,2024-01-13
24564,799,87,300,Cash,accepted,2024-01-13
24565,1480,87,300,Paypal,rejected,2024-01-13
24566,1689,87,150,Paypal,accepted,2024-01-13
24567,53,87,150,Paypal,accepted,2024-01-13
24568,2457,87,300,Cash,accepted,2024-01-13
24569,925,87,300,Paypal,accepted,2024-01-13
24570,945,87,200,Debit Card,accepted,2024-01-13
24571,1727,87,150,Cash,accepted,2024-01-13
24572,990,87,300,Debit Card,accepted,2024-01-13
24573,1269,87,200,Debit Card,accepted,2024-01-13
24574,1135,87,200,Cash,accepted,2024-01-13
24575,432,87,300,Cash,accepted,2024-01-13
24576,1435,87,200,Paypal,accepted,2024-01-13
24577,548,87,200,Paypal,accepted,2024-01-13
24578,1414,87,150,Debit Card,accepted,2024-01-13
24579,199,87,300,Cash,accepted,2024-01-13
24580,1231,87,300,Paypal,accepted,2024-01-13
24581,1587,87,200,Cash,accepted,2024-01-13
24582,884,87,300,Cash,accepted,2024-01-13
24583,1746,87,300,Debit Card,rejected,2024-01-13
24584,1391,87,200,Debit Card,accepted,2024-01-13
24585,69,88,2000,Cash,accepted,2024-01-20
24586,1573,88,2000,Cash,accepted,2024-01-20
24587,800,88,500,Cash,accepted,2024-01-20
24588,582,88,2000,Debit Card,accepted,2024-01-20
24589,1501,88,700,Cash,accepted,2024-01-20
24590,1736,88,700,Cash,accepted,2024-01-20
24591,589,88,2000,Paypal,accepted,2024-01-20
24592,1179,88,700,Cash,accepted,2024-01-20
24593,1907,88,2000,Paypal,accepted,2024-01-20
24594,2056,88,500,Paypal,accepted,2024-01-20
24595,1859,88,700,Paypal,rejected,2024-01-20
24596,227,88,2000,Cash,accepted,2024-01-20
24597,2196,88,2000,Paypal,accepted,2024-01-20
24598,230,88,700,Cash,accepted,2024-01-20
24599,1217,88,1000,Cash,rejected,2024-01-20
24600,838,88,700,Cash,accepted,2024-01-20
24601,935,88,700,Paypal,accepted,2024-01-20
24602,1077,88,1000,Cash,accepted,2024-01-20
24603,2233,88,1000,Cash,accepted,2024-01-20
24604,183,88,500,Debit Card,accepted,2024-01-20
24605,1436,88,500,Cash,accepted,2024-01-20
24606,513,88,700,Paypal,accepted,2024-01-20
24607,1493,88,1000,Cash,accepted,2024-01-20
24608,766,88,1000,Cash,rejected,2024-01-20
24609,1512,88,1000,Cash,rejected,2024-01-20
24610,1024,88,700,Cash,accepted,2024-01-20
24611,684,88,700,Cash,accepted,2024-01-20
24612,318,88,700,Cash,accepted,2024-01-20
24613,988,88,700,Paypal,rejected,2024-01-20
24614,408,88,1000,Cash,accepted,2024-01-20
24615,1351,88,700,Debit Card,accepted,2024-01-20
24616,1377,88,2000,Paypal,accepted,2024-01-20
24617,799,88,1000,Debit Card,accepted,2024-01-20
24618,980,88,2000,Cash,accepted,2024-01-20
24619,1564,88,700,Debit Card,accepted,2024-01-20
24620,453,88,1000,Paypal,accepted,2024-01-20
24621,2145,88,2000,Cash,rejected,2024-01-20
24622,881,88,2000,Paypal,accepted,2024-01-20
24623,123,88,500,Debit Card,accepted,2024-01-20
24624,1406,88,500,Paypal,accepted,2024-01-20
24625,363,88,500,Cash,accepted,2024-01-20
24626,2019,88,1000,Paypal,rejected,2024-01-20
24627,889,88,500,Debit Card,accepted,2024-01-20
24628,1316,88,1000,Debit Card,rejected,2024-01-20
24629,1704,88,500,Cash,accepted,2024-01-20
24630,1247,88,500,Paypal,accepted,2024-01-20
24631,1071,88,700,Paypal,rejected,2024-01-20
24632,1125,88,1000,Cash,accepted,2024-01-20
24633,2042,88,2000,Cash,accepted,2024-01-20
24634,1644,88,700,Cash,accepted,2024-01-20
24635,2303,88,500,Cash,accepted,2024-01-20
24636,1737,88,500,Cash,accepted,2024-01-20
24637,1162,88,500,Cash,rejected,2024-01-20
24638,1432,88,2000,Cash,accepted,2024-01-20
24639,2096,88,2000,Debit Card,rejected,2024-01-20
24640,438,88,500,Cash,accepted,2024-01-20
24641,2230,88,2000,Paypal,accepted,2024-01-20
24642,1065,88,700,Cash,accepted,2024-01-20
24643,241,88,2000,Cash,accepted,2024-01-20
24644,1426,88,500,Cash,accepted,2024-01-20
24645,334,88,1000,Cash,accepted,2024-01-20
24646,1010,88,500,Cash,accepted,2024-01-20
24647,1075,88,700,Cash,accepted,2024-01-20
24648,972,88,500,Cash,accepted,2024-01-20
24649,131,88,1000,Cash,accepted,2024-01-20
24650,2110,88,1000,Cash,accepted,2024-01-20
24651,143,88,700,Cash,accepted,2024-01-20
24652,551,88,700,Cash,accepted,2024-01-20
24653,1394,88,700,Cash,accepted,2024-01-20
24654,2500,88,2000,Cash,accepted,2024-01-20
24655,1619,88,500,Paypal,rejected,2024-01-20
24656,1767,88,500,Paypal,accepted,2024-01-20
24657,2149,88,700,Cash,accepted,2024-01-20
24658,1876,88,1000,Cash,rejected,2024-01-20
24659,742,88,700,Cash,accepted,2024-01-20
24660,1397,88,500,Debit Card,accepted,2024-01-20
24661,2025,88,700,Debit Card,accepted,2024-01-20
24662,2033,88,2000,Paypal,accepted,2024-01-20
24663,485,88,2000,Cash,accepted,2024-01-20
24664,1760,88,700,Cash,accepted,2024-01-20
24665,385,88,500,Paypal,accepted,2024-01-20
24666,1694,88,1000,Cash,accepted,2024-01-20
24667,985,88,500,Cash,accepted,2024-01-20
24668,1059,88,700,Cash,rejected,2024-01-20
24669,865,88,2000,Paypal,accepted,2024-01-20
24670,47,88,1000,Debit Card,accepted,2024-01-20
24671,2313,88,500,Cash,accepted,2024-01-20
24672,1252,88,500,Cash,accepted,2024-01-20
24673,822,88,700,Cash,accepted,2024-01-20
24674,1130,88,2000,Cash,accepted,2024-01-20
24675,1540,88,2000,Cash,accepted,2024-01-20
24676,1172,88,700,Cash,accepted,2024-01-20
24677,702,88,1000,Cash,accepted,2024-01-20
24678,1281,88,500,Cash,rejected,2024-01-20
24679,122,88,700,Cash,accepted,2024-01-20
24680,2489,88,1000,Cash,accepted,2024-01-20
24681,1143,88,1000,Paypal,accepted,2024-01-20
24682,2100,88,700,Paypal,accepted,2024-01-20
24683,435,88,2000,Cash,accepted,2024-01-20
24684,60,88,500,Cash,accepted,2024-01-20
24685,8,88,1000,Paypal,accepted,2024-01-20
24686,1552,88,700,Cash,rejected,2024-01-20
24687,197,88,500,Paypal,accepted,2024-01-20
24688,615,88,500,Cash,accepted,2024-01-20
24689,821,88,500,Cash,accepted,2024-01-20
24690,491,88,700,Debit Card,accepted,2024-01-20
24691,2231,88,2000,Cash,accepted,2024-01-20
24692,642,88,700,Cash,accepted,2024-01-20
24693,1674,88,500,Paypal,accepted,2024-01-20
24694,609,88,1000,Cash,rejected,2024-01-20
24695,688,88,2000,Cash,accepted,2024-01-20
24696,1239,88,1000,Paypal,accepted,2024-01-20
24697,2340,88,2000,Cash,rejected,2024-01-20
24698,974,88,500,Debit Card,accepted,2024-01-20
24699,872,88,500,Debit Card,accepted,2024-01-20
24700,2270,88,500,Paypal,rejected,2024-01-20
24701,1756,88,500,Cash,accepted,2024-01-20
24702,477,88,2000,Debit Card,accepted,2024-01-20
24703,1335,88,500,Cash,accepted,2024-01-20
24704,1596,88,1000,Paypal,accepted,2024-01-20
24705,1781,88,1000,Paypal,accepted,2024-01-20
24706,797,88,1000,Cash,accepted,2024-01-20
24707,1184,88,500,Debit Card,accepted,2024-01-20
24708,345,88,2000,Debit Card,rejected,2024-01-20
24709,1485,88,700,Paypal,accepted,2024-01-20
24710,941,88,1000,Cash,accepted,2024-01-20
24711,135,88,2000,Debit Card,accepted,2024-01-20
24712,1915,88,500,Debit Card,accepted,2024-01-20
24713,2472,88,2000,Cash,accepted,2024-01-20
24714,448,88,700,Cash,rejected,2024-01-20
24715,1308,88,500,Paypal,rejected,2024-01-20
24716,1650,88,2000,Cash,accepted,2024-01-20
24717,1091,88,2000,Paypal,accepted,2024-01-20
24718,231,88,500,Paypal,accepted,2024-01-20
24719,1249,88,500,Paypal,accepted,2024-01-20
24720,413,88,700,Cash,accepted,2024-01-20
24721,2169,88,700,Paypal,accepted,2024-01-20
24722,673,88,700,Cash,accepted,2024-01-20
24723,2339,88,1000,Cash,accepted,2024-01-20
24724,562,88,1000,Cash,accepted,2024-01-20
24725,845,88,500,Cash,accepted,2024-01-20
24726,729,88,2000,Cash,accepted,2024-01-20
24727,429,88,700,Paypal,accepted,2024-01-20
24728,855,88,2000,Debit Card,accepted,2024-01-20
24729,94,88,700,Paypal,accepted,2024-01-20
24730,587,88,500,Paypal,accepted,2024-01-20
24731,2162,88,1000,Cash,accepted,2024-01-20
24732,1814,88,700,Paypal,accepted,2024-01-20
24733,1358,88,2000,Debit Card,rejected,2024-01-20
24734,2075,88,500,Debit Card,accepted,2024-01-20
24735,2116,88,2000,Debit Card,accepted,2024-01-20
